0	1
vil	sekk
dage	strider
ferde	natt
øye	klang
tant	tale
jord	frem
løfter	sletten
hen	dagen
små	blott
gjemmer	Mester
hær	gi
skott	rettes
bautastene	mesterverker
krenker	forvisst
forsvinner	kyst
strid	krans
ve	klager
gjester	se
lek	går
såret	trett
fang	aftenrøde
prakt	Gud
resten	blod
lande	indre
se	komme
hvelver	forstår
blak	hen
vet	hvelver
spiller	nattelosji
rider	gården
bjørkekvist	munn
smertesdrag	meg
sorgen	toneveld
ånd	fang
kristenskarer	dyrke
favn	øer
gru	strender
har	lov
hav	an
igjen	vunde
stemme	bor
stetse	slår
fører	ren
inne	sekk
sanger	trinn
bever	verk
kommer	nød
vugget	vekst
bil	skaren
rett	dolk
jag	gro
drøm	elv
vende	eier
attrå	være
gru	sønderskutt
står	overflod
falt	vinning
smil	hu
nær	en
nede	vrimmel
snur	øst
tale	navn
hår	fjerner
hender	rop
stender	navn
ord	blomsterduften
gang	skjul
øy	fisk
tilbake	lett
hall	bordet
herdebred	ensomhet
sønn	skrik
iler	gror
betrygges	bud
lange	her
krampe	Staats-affære
sanden	oldingplager
bileskaft	inn
over	Knut
frosten	den
klar	inn
sinn	raver
slekten	gis
skapen	stivne
ord	verd
tvette	tegn
terneflokker	hjul
skinn	øde
gjemme	forbannet
svinner	sønn
litt	kjenne
hell	rede
peser	hvil
maner	brus
jorden	høre
sanden	peneste
flaker	snor
ridder	smykke
kun	ånd
inn	legedom
tryllebundet	skjær
sprog	fjerne
redselsstedet	gjesterommet
fjerner	strøm
vil	kjeften
æres	hyller
høye	panne
knuser	ull
dage	lider
fengsler	hives
gynget	betrakter
hurra	goddag
klingen	tindre
lese	ord
ord	huset
blinde	beste
ære	drøm
trynet	smergelslipestein
sette	protest
feiler	mer
ingenting	strand
parat	vis
nut	speil
skaft	trone
natt	nær
sluk	nød
hånd	spor
gitret	forstått
svakt	...
av	an
fall	kjempetrær
damper	by
veld	tingen
isse	morgen
regn	stanser
offerprest	fornemme
blad	velde
egn	lett
havn	ripen
breder	befrier
liv	dag
grøde	verdensstat
vei	dommer
rett	briste
gleder	skuer
flammer	tanger
frukt	øde
fjerner	favner
kompaniet	stat
hen	kirke
Norge	tindre
spill	tempel
støyt	på
mester	fred
tanker	venn
makt	solstrålebrann
skam	inn
norsk	melet
damper	sky
skjær	ild
tinder	du
døpt	måde
le	døden
forakt	tinder
ned	lund
kjenner	rot
ve	én
dør	ene
talte	hav
går	blest
smiler	gjør
slik	natt
trekk	fjord
nesten	bris
folk	Hull
behag	bære
sprut	står
måneglans	ly
ild	smertet
flukt	sten
mot	berget
ve	ord
høye	lammet
glød	besverge
kvelden	kast
trakt	hale
land	vandre
på	menn
røst	røre
april	eier
maske	havet
kveld	Å
suste	hester
bunn	storm
tog	bøye
del	minner
kjøt	vann
kanhende	makt
piner	kjøp
se	fløyne
navn	møye
bratt	knekket
gården	fjøs
vidunder	kranselag
lend	fugl
ve	ham
buss	Hull
menn	tinning
henger	skatt
skred	rykter
grunnen	smed
barmen	vilde
treffer	munn
sikker	røk
så	ord
led	prutte
strenge	stund
stand	krigerskare
søkte	vinne
rede	eie
forsvunnet	tier
væring	rad
brenner	natt
ve	smil
veie	stråleflom
leie	blod
mål	tøyer
murer	hånden
vind	gift
Lofothesten	dum
Hol	stunder
syd	putrer
morgen	kvad
været	ned
forskutt	egg
brann	brud
mann	mor
skinn	skam
eventyr	dag
fornedret	ringe
Hovedøen	bryggen
hånd	mor
kroner	dømmesans
sønn	vil
ris	strakt
mot	skogen
grunder	tale
skaperverk	land
kor	sang
ek	døden
svenn	ham
skamme	stor
navn	nu
berge	bringe
bolig	munn
vrimmel	barmer
lammer	hender
kår	slaver
samme	meg
partiet	lære
bønn	hjerteynken
hell	bønner
lege	forslår
dage	før
glød	øyet
elende	bølge
rekker	skjær
send	kjenne
fader	tiden
nådde	herre
dyreham	brande
grå	leir
pletten	skog
skrekk	kupler
stod	hode
lander	ly
slag	ære
eier	bedrag
rund	gaver
lever	runger
fri	glass
frukt	bristet
risse	en
lire	bedrag
lå	munn
skal	grunn
sverdet	ordre
bøyet	bar
ned	morgen
strand	kjenne
Jerusalem	vær
hvelv	går
forvirret	blå
kil	lut
a	på
minne	lå
nød	klo
hus	øm
liv	vek
granittregioner	stol
sviller	forrådskamre
gommen	tynt
skjelver	makt
ham	vi
hundreåret	klage
hånd	sivet
broderkjede	bønn
ridetøy	lytter
egne	runer
armé	land
blod	forsmår
hei	vegen
på	renser
skrekk	skrupler
støt	grunn
beiler	mer
lyst	mildt
dag	verker
varmt	bjørk
kipper	trakten
hyener	himmelhøye
straks	plass
hjemme	tolket
fred	frykter
veie	beskjed
Gud	til
skjønn	Baal
stiger	dødes
nord	kjerr
fløyne	bor
år	trede
svinger	ut
edle	Baal
engang	ende
ild	huse
tolk	sverte
nær	mann
kverner	søm
lyn	gikk
ører	ren
veier	sne
dale	munn
signal	forlatte
egne	brød
opp	hender
stand	bord
skjæret	brann
sluser	dødes
vinge	frukt
besatt	står
sammen	trellebinde
besvær	slipper
flytter	hedninge-livet
samme	lyst
trykke	bryst
rykter	ruiner
gjemmer	dølge
tindrer	ro
kveld	igjen
stort	sinn
sekund	vrimmel
gjester	galgetre
dag	ære
bindes	kammer
lang	ny
Tor	berguhyre
krans	mil
ler	storm
skyter	skuer
bjørkekvist	blund
frem	overskyet
trekk	nøye
storskreinakken	snor
ly	rammet
nøyes	brann
leie	like
skjær	larm
spunnet	tier
rad	gror
ro	stunder
Soldaten	spor
kjære	god
verk	lyde
stride	bandt
dale	grav
svoren	fisk
daget	springe
dem	like
kamerater	forbi
veie	vinner
behag	velde
bur	rammer
form	glemme
templet	fritt
kvast	draker
brenne	velbehag
straks	beskjed
vek	syner
med	form
troner	prestinner
stål	spær
ramme	bløde
lue	breder
paragrafer	seier
lengsel	laurbærblader
stød	knippe
godt	rett
glad	lenge
potteskår	begrunnet
spill	hevner
krøp	skinn
ikke	tid
dyst	døden
leir	panne
skjønt	tanke
gynget	over
dusk	sommernatt
forvisst	åpenbare
skranker	stod
kåret	trett
behøver	skygge
bror	ødt
mot	luen
frekk	står
bord	panne
sletter	horisonter
vier	skaft
tvinges	svake
fatt	strøm
rester	ord
behag	fjelle
dag	nød
tvinges	pjalter
sanser	makt
ler	rus
hake	hender
strid	gård
øvet	grunn
hun	åndedrag
forgår	fjorden
lytte	trøst
vang	lå
der	velde
lyd	flak
ende	se
pil	moderhjerte
buer	sympati
slutt	gulv
skare	grunn
kom	kommer
opp	leden
meg	vår
liv	stråleflom
tilhest	fare
hånd	fornekte
dør	vilde
båsen	spann
nyss	luft
så	slette
verk	samle
gulv	bruden
sinn	tynger
finger	mor
trekk	vinker
kyss	hu
fred	muld
byder	gå
li	seil
glede	glans
Gud	står
hermelin	slavemoral
drømmen	by
pjalter	hud
makt	land
til	elskovslist
krenket	ubestandig
slår	senket
kvad	sagastol
tinde	geni
vill	pryd
skuret	ansiktsdrag
gnaver	lande
hei	inn
maskiner	skinn
tåker	foreskrev
dalen	bunn
gjemmes	larm
masker	haller
leget	banket
fjorden	nede
enno	vergeløs
paven	tirader
tro	betreder
fornemmer	lønn
mot	ly
blikk	betrede
øde	grav
tunger	hall
bredved	vår
bakker	vil
rett	flukt
fordunkler	toner
blikk	gry
kalt	fjær
vekk	levet
gater	gry
beber	kues
er	is
vin	panne
grunner	av
flommer	fjord
akt	briste
luker	jamre
søstersønn	hende
blikk	toner
grant	dødningdrakt
kaller	mål
skille	kvist
lever	steile
tale	viet
press	fjorder
dødssakrament	støp
il	forakt
dalen	puddelhund
bønnen	sveven
fjorder	rand
mord	verd
bolig	rinner
gjort	år
grunn	kvide
lund	strøk
Eisenfresser	skosen
ed	svar
skikke	hu
fester	nød
himmel	breder
få	Helena
glede	straff
kanne	draugen
forræder	klør
glede	kroner
godt	fuglesang
selv	møye
tråkker	klør
deg	tommer
ve	blod
blåsten	natten
sne	sogn
Borgen	kanhende
for	tårer
dør	strender
lavet	korn
Gud	nå
kropp	tind
drømmer	glans
fange	ord
fedrenehu	hurra
villhet	ro
glød	rike
hvelver	vår
om	signal
sanger	spinn
øde	bristet
opp	beste
skrift	høsten
straks	Undrende
gang	klut
oljekleshyrer	ifjor
hender	zinken
gynger	bruk
besvær	glipper
bo	brød
skille	bror
sinn	gang
lykke	lyster
stivne	drøye
ørkenild	grav
sved	hvem
erstatning	liv
norm	korn
bød	slippe
tider	kall
vekt	land
fløy	strenger
trapesen	skrekk
lange	Kariskjær
strekker	skjær
begynt	pilgrimsferden
vinge	drives
vind	fat
mange	Kariskjær
flokker	skrålet
stamme	lyst
medaljer	Kuba
ro	flaket
mer	bytte
skjul	hyller
klynger	lett
skjelven	løv
ild	bunn
glemme	vis
jurister	fem
ferde	befale
sanne	sunken
tjene	hender
nordlys-prakt	overalt
dale	kjære
døde	kor
på	hernede
lå	grunn
kvinnemildhet	benker
barm	slag
skrud	kongespir
makt	tilstede
varme	gå
smertens-tid	tro
vei	tid
gløden	Aten
sammen	makt
når	rekker
hammer	bringe
hevet	hall
enhet	forskjønner
dont	vår
dommer	makt
morgenblånen	gledeskilder
sild	full
velte	miste
satte	rikt
gull	karm
bygges	Gud
hav	øyner
ledet	gjesterommet
tolk	skatt
bud	jeg
norm	stemme
kjød	synge
preges	enhver
hele	ut
broen	vår
grått	hvisken
verden	bunn
blunde	stod
svøm	gynge
strålet	tryllemakt
SANG	haller
fredet	vis
fred	hull
flukt	sæd
lommen	spor
svant	mitt
mening	dør
mer	skygge
gjel	grus
sønderrevet	har
bord	seiers-smykke
syn	odde
din	musikk
il	makter
fjed	sletter
danselønn	blod
kaller	hel
sus	fjære
frende	bryst
kalket	marmorhimmel
snur	tak
Gud	dåp
ett	bud
tilstede	kne
hildes	bror
kysten	landet
tro	ære
hai	kabel
brann	evigheten
trøst	bryst
sår	bærer
reiser	ocean
slør	hvile
sommerkveld	gikk
ro	lærte
gamling	høyhet
øde	hørt
gror	tilbake
når	hegn
vill	grov
åsen	omme
talte	bispestav
daget	vinge
forlatt	arnested
ness	marken
straks	selv-ironi
ord	grunn
vill	kov
sva	armer
øren	stillehavspassat
brød	klare
dra	vinner
vekk	kull
skrifter	bok
tror	knopp
vunnet	sky
vide	rand
barmen	skam
hus	klokkeklang
kyst	mere
barn	skummet
rene	smykke
mén	til
gråstensgrav	stor
grenser	fekter
ro	sinn
skikk	gulv
kjempe-sang	omsider
øst	ru
bølgespill	hav
hær	ren
gaster	stønner
lyst	mere
rå	braser
omkring	ære
nede	sekund
ord	tvil
villhet	står
svak	verdi
ferden	bølger
til	huse
rammer	tent
forjaget	viet
flokk	sønnenavnet
mynder	når
slik	fatt
dem	stavn
jord	herberge
argumenter	liv
står	oppe
slekt	kreves
sunn	til
ness	borer
hjemme	jord
slit	trøst
vakt	trede
selv	ord
minne	ny
bodde	grenser
ene	tro
broderkjede	rede
prek	fin
pris	bøyet
gårder	flyr
bratte	fletning
en	mann
ham	sviktet
frykt	byde
om	kryste
smertesdrag	deg
langelek	spill
forsann	ikke
hans	hender
prakt	minner
ringe	lyst
glede	strøm
sydvesten	tak
sterk	lyde
spise	farveller
bro	tåker
glans	kne
folk	buss
trone	vendt
slumret	ro
munn	falt
nok	ord
dette	stund
øye	lammet
hegn	sammen
tilende	dommer
mer	domme
bånd	trøndersk-hedemarkisk
smil	ferd
vinge	vove
streder	raseri
her	skjold
spiller	strand
fortrenge	tonehav
vekk	tomme
leder	tvinge
minke	jord
kjære	drøm
hund	fri
drott	bad
virke	år
gjess	bakkehellet
nypegren	får
slår	vann
kimærer	frukt
flammen	til
meg	kvide
guttenaturen	opp
fred	forstod
opp	kryster
Pan	myrer
åpenbares	grunn
kjær	gang
fjære	smell
hode	kår
gjest	fare
triste	gi
vånder	ro
menn	fiskerlag
bryn	sinn
stranden	sildring
mening	grunn
tinder	gjemme
blidt	bølger
bo	slave
kryp	klar
gang	fare
tvinge	til
stad	styrkebelte
syng	kinner
gav	hvile
gren	underverker
jage	lykke
ferdig	inn
fornekte	vill
trer	feber
strøm	dem
stilt	glede
gjest	broderkjede
sak	gå
hest	gruper
ris	slenger
sover	brøt
vinterkveld	måneglans
bar	stund
høye	nøden
strå	løv
ve	ed
striper	støp
bånd	selv
kom	farvel
fugl	litt
ren	høye
brenner	ild
hånd	ut
henger	båser
glid	hånd
ville	barm
høye	lavt
gror	hjem
vende	snare
bakken	bjelkelag
jord	tårer
kne	vind
brast	rand
sank	ham
lære	inn
spill	kyst
hang	land
forlatt	land
vin	trafikk
død	lagt
under	skikke
inn	lå
nær	kirkebakker
sang	åpenbaret
vunnet	dronning
tjørn	øre
mer	spor
slukter	himmel
mer	sommer
ny	iler
munn	klang
ære	spill
viker	sonde
menneskekryp	hindre
båsen	topp
klippe	blå
vekk	flammen
rullesten	strøm
slang	glatt
sekunder	jamrer
næring	sundt
hjerne	kall
hjertegrunn	oksepar
ætt	tro
för	vinter-natt
tinder	buk
grunn	hen
strid	sår
planter	hever
stund	ly
skynder	slår
sagt	ro
skygge	funkle
nede	skodde
sønderrevet	evighet
gram	hesteryggen
bort	fortøye
lever	står
spiller	individer
timer	til
farer	gjerne
ødeland	kinner
strålevell	panne
strøm	høye
sted	ild
lo	skue
hemmeligheter	vindusglass
bedøvet	stemme
sønner	storm
hen	skygge
glemt	løver
huldreslått	makt
forgå	tenner
rad	spinn
trøst	avsted
lykter	lyde
arm	deg
rett	vrede
sjel	løvet
hegn	land
ny	kull
streng	vei
sted	mine
sorg	stjerner
ligger	forbrent
vår	var
ære	tross
havn	nu
egn	stanser
tokt	tranen
blå	tente
frykt	døden
tappenstrek	tanken
på	li
Hol	lyd
dør	silde
speil	vover
ve	pil
fange	blod
lender	liv
ut	fot
ville	forestår
stand	tilhest
vondt	bestyr
lette	hånd
vekt	sider
brenner	gang
gang	lam
gress	bakkehellet
borge	indre
fange	mod
gård	Wergeland
rom	rand
kamp	Proletaren
imot	lynget
kommer	makt
hus	fjære
skue	nær
veggen	fullt
sønn	eie
kjenne	vekk
bør	sne
fullt	hast
mann	bestemt
inn	gull
dommer	grunn
natt	solen
uavlatelig	manne-fall
raker	snor
breder	hell
sæd	døde
mæle	drikk
sammen	bra
samme	skrud
Menneskesønn	lang
nabben	gull
silde	lagt
fin	alvorsfisk
Skjorten	ganger
nær	bakker
klinge	siv
skum	nord
tilhest	krigerskare
stat	republikk
verge	fred
venn	forsann
lang	slukker
fange	drømme
sagt	to
glød	fornøyet
trang	makten
legioner	gru
pralen	lund
lys	nord
lend	stad
nede	mild
ferd	stund
knatten	ånd
kysser	meg
ære	reir
se	harpeleker
trøst	skrev
liv	ull
høy	henger
fisker	vegg
mod	sanger
drakten	disipliner
godt	derinn
men	god
vis	bøyet
kvinnen	trell
følgesvenn	venner
kledt	klage
land	samme
hater	ild
kne	tind
hundre	tusen
kjenner	munn
vé	bli
vel	brist
sne	lett
jammer	hender
skikk	vind
av	natt
rekker	se
ikke	bor
håret	kompaniet
mann	bror
folk	avste
vende	ord
kjenne	fare
jetter	sti
gang	kløvereng
alene	leber
skikk	ende
brønn	jord
stolte	støvet
makt	forvilles
stand	lenker
marmorhvit	lød
bunn	form
vekk	strevet
ny	sand
vingefang	id
våt	på
alene	tomme
strømmer	vendt
prest	stirrer
tårer	grunn
skammen	ild
stråtakhytte	æressol
sinne	opphøyes
tolk	frem
strider	mål
kjært	hjerte
kyr	...
går	verk
gror	kvelder
bryn	øynene
sild	tønner
bakker	leid
inn	oss
vær	Regine
skred	slør
hender	ror
trang	rene
tidsfordriv	stråleflom
kinden	gang
høre	gå
vår	fjerner
riste	fare
til	strid
finner	flid
spill	gull
stedet	skrev
par	koret
alter	rønner
bønn	kravler
glede	eie
morgenrøde	tankespinn
lande	klare
fred	slag
skodde	dessverre
sval	drømme
kryp	gru
lærte	ser
sønn	munn
øyet	er
faller	skatt
dag	samme
spær	horn
lo	nær
eventyrer	stjerneskinn
omkring	hage
klippe	ende
gruen	kruset
slekt	elende
tretter	bukter
strømmen	hel
munn	flamme
stunder	av
lokk	sønnenavnet
langelek	ild
betrådt	harm
nord	lodden
slog	landet
smertestønn	lik
land	trenger
stål	hans
vår	blest
år	svinner
glugger	hender
Hovedøen	Nesoddryggen
skille	gård
jammer	betvinger
sport'n	høyhet
vrå	dom
morgengryet	her
kongetroner	hyttevrå
ringen	bur
veggen	lue
blikk	forklaret
finne	dynd
forårssang	skjul
lede	til
fjell	forsvinner
makt	lindre
rop	dør
skranker	formår
grave	sommer
ny	fabrikker
skritt	brud
ilder	ull
oppstandelsesskjær	havet
stand	rytter
blomsterflor	luer
sider	fårene
stunder	syd
snau	være
blunde	klinge
år	offerild
ro	vane
gjort	bord
prakt	sale
vinne	strekk
duft	meg
dølger	tent
verdensdommen	påskemorgenrøden
rang	pleiet
prale	sprang
enger	åser
renner	hav
løver	bygge
føtter	rart
vove	gives
stemte	pris
master	havet
...	forøden
trekk	sinn
river	spilt
glans	fjellet
tinder	rider
strand	evighetsverker
suse	bort
rest	antikrister
rennesten	mer
vingefang	ånd
lamme	gror
armen	døde
kalt	tenner
rekker	velde
hast	broderskare
dør	trær
sangen	klok
eksesser	harsellist
våpen	lever
tilbage	år
trett	tjene
ikke	hånd
tale	kaste
gjest	seder
hellet	ner
kongemakt	snakk
hand	godt
glemt	sangen
strøm	rem
synger	rav
glede	strå
før	garn
skred	førte
kall	vind
glede	spor
tar	blender
seil	gynget
sten	åpenbaring
bliv	gikk
stiller	glider
blinde	drysser
vind	får
trang	røttene
sommer	dun
vi	blind
skrud	blir
hender	god
strand	blodet
lammer	blikke
slenger	hat
vind	fjord
sider	årene
ferde	belte
stengte	stjerneland
stå	nøden
kinn	ømme
kvinneskrik	døden
KIRKEGÅRDEN	lykkestunder
betagne	makt
rede	tolket
hullet	ned
slette	bånd
var	det
kost	vår
makter	beven
vet	ro
tørr	lønn
gjort	prise
natt	kryp
få	kåret
hater	vill
former	handling
verden	gåter
skinner	inn
dra	gjester
dag	sted
blind	tross
svinger	verk
grein	hest
gang	ene
himmellyst	bære
skrek	banke
velkommen	hytte
tyranni	lemper
fjell	rede
ler	form
slikker	seir
minner	glider
bruste	bånd
øyet	fange
stopp	bakker
ro	smiler
stekte	stranden
åndedrag	sterk
står	nær
ratt	Co.
vé	blind
før	bønn
øst	nord
orm	temme
kvaler	formå
inn	søstersønn
bjerge	av
gang	fugl
veggen	viv
goe	vet
bringer	hvor
nådd	døden
Kronen	skje
skrenter	speil
vill	hender
glede	kne
gjemt	munnen
stål	strålebad
vaner	skift
rike	vender
truer	hen
ordet	idyll
liv	kunster
kommer	grunn
juleskikk	kruset
mørket	styrket
mot	benk
granne	draugen
fisk	sprut
fast	hernede
ord	bløt
stevner	raft
tynger	forene
stjernenetter	horisonter
ende	jord
hammer	strømme
drømmer	sommer
glugger	bysser
sammenheng	si
rundet	planer
samme	hørte
lodd	døden
nær	kjenne
lagt	ny
nordvesten	blod
skapermann	fare
morgenbønn	panne
begravet	brast
røst	vår
hul	grav
jord	ære
hår	bundet
broderhånd	bønn
skatter	bøyd
land	strid
rapporten	går
ve	fryse
våt	klippekrå
på	seir
løfter	glans
håpe	skjold
pil	smerte
stunder	grav
øye	leie
blidt	støvet
rognebærtreet	stund
sorg	gull
vånder	karakter
kanter	bever
kommerkua	båsen
kropp	inn
gutter	klippevegg
plage	fred
sendt	svøper
veie	smykke
ham	drott
mildt	meg
Gud	våde
nød	ord
rar	fort
lampeskinn	ve
sanne	munn
trone	natt
ennu	hånd
gjest	krigerskare
hav	sol-stråle-foss
hav	nåde
gaver	komme
kvege	forslår
blidt	hell
jorden	sagt
himmelørn	nord
blod	hevnet
strenger	lanser
lang	idag
prakt	gjester
her	på
skader	siden
lykke	glød
såvidt	velde
kjemper	igjen
flamme	føde
skjønn	hvin
sner	hus
jammer	kom
nu	på
forknytt	kirke
fri	veier
bære	ord
frekt	bånd
flukt	bristet
skinn	fornemmer
hulder	favn
hul	smell
makt	åpenbare
fort	jorden
været	så
slikt	høy
rede	tale
rekker	mesterverker
prester	flomme
skjød	bånd
gjerdet	jeg
have	regn
dem	kjær
besvær	venn
storm	dør
hørte	øye
inn	tilkjenne
skatte	eier
Kattegat	felt
klar	kroner
ennu	plassen
fonn	sang
svøpe	sandet
stolte	hånd
gold	truer
foss	blanke
tilbake	tynger
vin	vekst
koll	sten
kast	bekomst
innunder	blå
jord	solskinnsglans
havet	lys
storm	gud
feiler	skjer
fest	bolig
skje	forbi
stort	bestyr
sanden	hildring
haver	hegn
leve	bar
tross	ild
klang	rørte
fester	spor
ord	lider
spille	ligger
fest	lede
lande	ynde
sfære	prøves
villhet	benker
suse	gry
flammesvelg	vill
vik	bø
kjød	bevare
hus	rett
klipper	disipliner
rett	lund
fjell	bønner
prakt	fantasier
vekt	tåler
hvitt	elde
råd	gråt
hav	fri
månelys	fang
fred	havet
bar	ringe
stemmer	rester
kirke	krone
forandring	vilt
vakt	søndenvind
duft	bundet
ruten	ben
luet	vei
VESTERÅLEN	jord
mer	grus
golvet	tak
hvit	fly
sist	åpenbare
blikk	åpenbaret
smykke	gull
sydvesten	dum
lå	hus
død	skavler
vesteråls-sommer	jord
fakter	spor
rand	faller
makt	sky
tilsmiler	lett
gjest	bord
tollen	løs
skrevet	har
visst	tall
natt	rører
svar	toner
sabel	grisk
frost	lever
spant	jo
hus	brenner
svake	klynger
omme	topp
bud	under
rop	håp
snor	vann
før	luft
nu	gå
plett	morgenrøden
bøye	havet
sikker	Baal
ham	ord
jeg	tvinge
bevet	ung
gaver	beiler
finne	så
rik	bevise
min	kjenner
skjemt	tingen
nær	frisk
strekker	velde
nord	ring
med	kalt
vind	vinker
vidder	gull
lend	lønn
ben	vente
ofte	stutt
støv	gry
hjerte	sår
sang	kaller
tang	slukker
smul	rede
gård	på
du	solnedgangsbrynet
våken	stå
neier	gull
heder	grøde
rinne	ly
for	brakt
vind	gaver
forstå	kåret
blad	vind
krok	loss
samme	friste
natt	by
nok	han
spøk	Mads
ryster	meg
bringe	dyreham
kvinne	gang
hus	siv
hvelver	overalt
gru	kall
hørte	døden
narrestaven	tirader
løvet	toner
høye	døden
mett	blod
sår	vinner
slaver	seir
svømmer	ler
skum	Eginafjord
sommernatt	flammer
minner	munning
gruen	blikk
vind	munning
sak	flenges
grunn	sjele
glede	derinn
av	fri
søstersønn	tilkjenne
klagen	gull
betvinger	se
glad	stund
dødt	tåre
eier	vind
kryster	sang
sønner	mann
sne	brann
gjemmes	fjell
revner	brød
stiv	vandret
marmorrene	velde
tinder	løfter
stod	skue
liv	gikk
kåret	ære
tent	skatt
armer	skjønn
til	fedre
elskovslist	Bolt
ørnesinn	båret
til	feier
plagg	frem
følge	ve
brann	kinner
springe	drives
favn	steiler
kom	dommer
høvdingånd	forfekte
dem	steile
veie	topp
norsk	stjele
han	stemplet
leir	slavemoral
forvaret	snakk
drømme	vekten
slår	best
revner	sving
synd	gløden
ness	bokstaver
går	forandring
hus	eie
ryster	falt
kitt	tjærepappen
master	..
befolkning	støv
tue	hans
slaver	ord
slag	bære
inn	båret
ser	drag
brøt	besverge
av	forlatt
lever	lyd
såret	stat
hendt	plikter
fjell	svinner
signal	farer
sky	lyst
mur	Dreier
skofte	slutt
gjerde	belte
land	bære
haver	tegn
fortrolig	pisk
måneskinnet	led
eie	fest
den	praten
vær	ly
skjønn	veie
tvile	bygge
hat	skjuler
frost	arbeidsnever
skatter	setning
garn	hen
garnet	fjord
natt	øyne
stund	brenner
gys	vanger
sone	krans
grunder	hud
tid	mer
åket	bok
samme	tier
glemmer	folkestevnet
krypet	skygger
fang	banker
menn	hegne
fri	prakt
lien	selv
brøt	stavn
smiler	evne
sølvertoner	brande
alt	tar
sorg	ny
hær	kammer
ving	reir
er	tanker
sanne	grunn
glemme	øde
tempel	melket
streikebryter	ham
dunkle	Undrende
skred	må
kvinnelist	forvaret
snorer	rett
nest	fornemme
matt	kryp
sky	lønn
vindusglasset	prest
kruser	står
stål	tøyer
alene	sorg
øen	vår
beskuer	være
alene	tid
sluker	forrådskamre
forskutt	bjelkevegg
støv	rikt
skrevet	evighet
trang	vilje
bar	trer
døden	følger
bunn	år
få	hus
slag	se
bord	brus
dag	bære
rinner	lider
blod	hode
rømte	sukket
lise	hist
dyp	avgrundsskinn
skatter	fletning
ære	konflikter
nu	bort
vind	til
snare	bud
blå	skride
grøde	skrevet
had	menn
fjell	jag
stor	til
lek	tanke
blad	tind
svar	alene
drømme	lagt
